A0_EV	A1_EV	A2_EV	DBCO	Stroke	T_EV
Gm19571	0	0	0	0	0	0
C87114	0	0	0	0	0	0
4930414F18Rik	0	1	0	0	0	0.000133797163500134
Gm38619	0	0	0	0	0	0
Gm38619.1	0	0	0	0	0	0
Gm6327	0	0	0	0	0	0
1700003L19Rik	0	0	6.8530701754386e-05	0	0	0
Gm6332	0	0	0	0	0	0
Il1rap	0.0468797797491588	445	0.0359786184210526	0.129669540229885	0.140653414435317	0.196280438854696
Gm20319	0	0	0	0	0	6.68985817500669e-05
Ercc4	0.0208014683389416	274	0.0180921052631579	0.0734195402298851	0.0682259986204302	0.0836901257693337
Gmnc	0.00122361578464362	18	0.0029468201754386	0.00653735632183908	0.00476578666833887	0.00468290072250468
Ostn	0	0	0	7.18390804597701e-05	6.27077193202483e-05	0.000133797163500134
Gm32312	0.000382379932701132	6	0.000137061403508772	0.0014367816091954	0.00112873894776447	0.00127107305325127
Gm15970	0	0	0	0	0	0
Uts2b	0.000152951973080453	0	0	0.00014367816091954	0	0
Mrtfb	0.0423676965432854	440	0.0324835526315789	0.0798132183908046	0.0871010221358249	0.108910891089109
Gm15738	0.000229427959620679	4	0.000205592105263158	0.000359195402298851	0.000564369473882235	0.000936580144500937
Mir193b	0	0	0	0	0	0
Mir365-1	0	0	0	0	0	0
Gm53058	0.000229427959620679	3	0.000411184210526316	0.000574712643678161	0.00075249263184298	0.00113727588975114
Mir6365	0	0	0	0	0	0
2310015D24Rik	0	0	0	0.00014367816091954	0.000188123157960745	6.68985817500669e-05
Gm25276	0	0	0	0	0	6.68985817500669e-05
Parn	0.0331905781584582	456	0.0325520833333333	0.148778735632184	0.136702828118141	0.158884131656409
Bfar	0.0689813398592842	886	0.0666803728070175	0.387859195402299	0.34846679626262	0.411292480599411
3110001I22Rik	0.00650045885591924	88	0.00520833333333333	0.0262212643678161	0.0186241926381138	0.0229462135402729
Pla2g10	0	0	0	7.18390804597701e-05	6.27077193202483e-05	6.68985817500669e-05
Pla2g10os	0	0	0	0	0	0
Gm49432	7.64759865402264e-05	0	0	0	0	0
A930007A09Rik	0.0011471397981034	10	0.00205592105263158	0.00847701149425287	0.00815200351163228	0.00735884399250736
Rrn3	0.0224074640562863	257	0.0226151315789474	0.127011494252874	0.11368909512761	0.124163767728124
Ccdc50	0.22981033955338	3022	0.201822916666667	0.691020114942529	0.670220104094814	0.629181161359379
Gm18234	0	0	0	0.00014367816091954	0	0.000133797163500134
Gm10823	0	0	0	0	0	0
Gm49765	0	0	0	0	0	0
Ntan1	0.337565004588559	5540	0.298999451754386	0.308620689655172	0.294412742208566	0.324190527160824
Fgf12	0.0137656775772407	131	0.00815515350877193	0.0174568965517241	0.0254593340440208	0.0166577468557667
Mir690	0	0	0	0	0	0
ENSMUSG00002075895	0	0	0	0	0	0
Mb21d2	0.00642398286937901	65	0.00548245614035088	0.0146551724137931	0.0211325014109237	0.025020069574525
Gm8253	0.000229427959620679	1	0.000274122807017544	7.18390804597701e-05	0.000188123157960745	0.000535188654000535
Plaat1	0.00917711838482716	234	0.0143229166666667	0.0117816091954023	0.00551827930018185	0.00782713406475783
Pdxdc1	0.0686754359131233	844	0.0572231359649123	0.235704022988506	0.218348278673105	0.266523949692267
Atp13a5	0.0136892015907005	84	0.00897752192982456	0.0288793103448276	0.0401956480842792	0.0247524752475248
Gm15752	0	0	0	0	0	0
Mpv17l	0.0237075558274702	360	0.0226836622807018	0.0695402298850575	0.0731172007274095	0.0630853625903131
Gm15950	0.000152951973080453	1	0	0.000646551724137931	0.00106603122844422	0.000735884399250736
Atp13a4	0.0124655858060569	115	0.0101425438596491	0.126724137931034	0.132626826362325	0.0850949959860851
Gm18236	0	0	0	0	0	0
Opa1	0.0615631691648822	748	0.0503700657894737	0.223706896551724	0.219226186743588	0.214878244581215
Gm49636	0	0	0	0	0	0.000200695745250201
Gm26834	0.00107066381156317	10	0.000959429824561403	0.00014367816091954	0.00100332350912397	0.00086968156275087
Gm32679	0.000152951973080453	2	0	7.18390804597701e-05	6.27077193202483e-05	6.68985817500669e-05
Gm26569	0.0055062710308963	70	0.00575657894736842	0.00330459770114943	0.00213206245688844	0.00361252341450361
Gm1968	0	0	0	7.18390804597701e-05	0	0
4632428C04Rik	0.00183542367696543	27	0.00157620614035088	0.00416666666666667	0.00282184736941117	0.00187316028900187
9030404E10Rik	7.64759865402264e-05	3	0	0.00014367816091954	0	0
Hes1	0.0916182318751912	952	0.100877192982456	0.185201149425287	0.202169687088481	0.188453304789938
Gm20040	0	0	0	0	0	0
Gm6029	7.64759865402264e-05	3	0.00034265350877193	0.00193965517241379	0.00125415438640497	0.000936580144500937
5S-rRNA.231	0	0	0	0	0	0
1700025H01Rik	0	0	0	0	0	0
Gm26562	0.000229427959620679	0	6.8530701754386e-05	0.00193965517241379	0.00225747789552894	0.001003478726251
Gm49645	0	0	0	0	6.27077193202483e-05	6.68985817500669e-05
Cpn2	0	0	0	0	0	6.68985817500669e-05
Lrrc15	0.000152951973080453	1	0	0.000359195402298851	0	0.000401391490500401
Gp5	0.000458855919241358	9	0.000479714912280702	0.000718390804597701	0.000564369473882235	0.000668985817500669
Atp13a3	0.0711991434689507	823	0.0631853070175439	0.363146551724138	0.353357998369599	0.337035054856837
Gm49679	0	0	0	0	0	0
Tmem44	0.0256959314775161	291	0.0236430921052632	0.152945402298851	0.186492757258419	0.127374899652127
Lsg1	0.0661517283572958	910	0.0654468201754386	0.169827586206897	0.150937480403838	0.179020604763179
Fam43a	0.0172835729580912	220	0.0182291666666667	0.0517241379310345	0.0650906126544178	0.0784720363928285
Gm49754	0	0	0	0	0	0
Gm26295	0	0	0	0	0	0
Gm49755	0	0	0	0	0	0
Gm49756	0.000152951973080453	0	0.000274122807017544	0.000502873563218391	0.00106603122844422	0.00086968156275087
Gm49757	0	1	6.8530701754386e-05	0	0	0
Gm25375	0	0	0	0	0	0
Gm46565	0.000305903946160905	13	0.000548245614035088	0.00265804597701149	0.00200664701824795	0.00267594327000268
Xxylt1	0.0143010094830223	193	0.0145970394736842	0.075	0.0795760958173951	0.0770671661760771
Gm15742	0	0	0	7.18390804597701e-05	6.27077193202483e-05	6.68985817500669e-05
Acap2	0.302080146833894	3742	0.253220942982456	0.528376436781609	0.530758136326582	0.546026224244046
Gm18237	0	0	0	0	6.27077193202483e-05	0
Gm41442	0.000611807892321811	4	0.000890899122807017	0.00136494252873563	0.00156769298300621	0.0014048702167514
Ppp1r2	0.245411440807586	2867	0.249794407894737	0.430890804597701	0.434000125415439	0.450628846668451
ENSMUSG00002076509	0	0	0	0	0	0
Gm49767	0.00650045885591924	55	0.00712719298245614	0.00955459770114942	0.00978240421395874	0.0135804120952636
Gm49546	0	0	0	0	0	0
Apod	1.95281431630468	22393	1.25137061403509	2.71199712643678	2.74396438201543	5.96701899919722
AV205837	0	0	6.8530701754386e-05	7.18390804597701e-05	0	0
Gm49404	0	0	0	0	0	0
1700007E05Rik	0.000305903946160905	2	0.000616776315789474	0.00165229885057471	0.00156769298300621	0.00280974043350281
Gm49736	7.64759865402264e-05	3	0	7.18390804597701e-05	6.27077193202483e-05	0
Bdh1	0.0195013765677577	260	0.0203536184210526	0.119827586206897	0.12384774565749	0.116938720899117
Gm15743	0.00175894769042521	16	0.000822368421052632	0.00387931034482759	0.00432683263309713	0.00474979930425475
Gm49695	0	0	6.8530701754386e-05	0	0	0.000267594327000268
Gm46560	0.000229427959620679	1	0	0.00014367816091954	0.000125415438640497	6.68985817500669e-05
Gm34256	0.00734169470786173	72	0.00370065789473684	0.011566091954023	0.0129804978992914	0.0250869681562751
Gm536	0.000611807892321811	11	0.000479714912280702	0.00344827586206897	0.0037624631592149	0.00548568370350549
Dlg1	0.0592688895686754	642	0.0551672149122807	0.209195402298851	0.225747789552894	0.245785389349746
Gm49712	7.64759865402264e-05	2	0.000205592105263158	0.00136494252873563	0.00156769298300621	0.00086968156275087
ENSMUSG00000089011	0	0	0	0	0	0
Gm49705	0.00313551544814928	29	0.00253563596491228	0.0289511494252874	0.0294099203611965	0.0225448220497725
Gm49713	0	0	0	0.000502873563218391	0.000564369473882235	0.000133797163500134
Meltf	0.000917711838482716	9	0.000616776315789474	0.00222701149425287	0.00112873894776447	0.00167246454375167
Gm15703	0	1	0	0	0	6.68985817500669e-05
Gm49731	0.000688283878862037	7	0.000137061403508772	0.0014367816091954	0.00100332350912397	0.00113727588975114
Pigz	0.102095442031202	1359	0.0702439692982456	0.0851293103448276	0.0870383144165047	0.193872089911694
0610012G03Rik	0.805980422147446	13524	0.727453399122807	0.483477011494253	0.426098952781087	0.461131924003211
Ncbp2	0.14874579382074	2265	0.13171600877193	0.166738505747126	0.16159779268828	0.192467219694942
Senp5	0.0477210156011013	519	0.0392680921052632	0.13448275862069	0.128299993729228	0.132793684773883
Gm15696	0.00244723156928724	25	0.00349506578947368	0.0173850574712644	0.0131059133379319	0.0214744447417715
ENSMUSG00002075981	0	0	0	0	0	0
Gm49733	0.000229427959620679	5	0.000205592105263158	0.00272988505747126	0.0019439392989277	0.00307733476050308
Gm15694	0	2	6.8530701754386e-05	0.000574712643678161	0.000815200351163228	0.000668985817500669
Hmgb1-ps6	0.000764759865402264	3	0.000822368421052632	0.00632183908045977	0.00633347965134508	0.00689055392025689
Pak2	0.673141633527072	9186	0.623218201754386	0.825	0.715934031479275	0.813419855499063
Gm26419	0	0	0	0	0.000188123157960745	0
Pigx	0.199602324869991	3419	0.183525219298246	0.242959770114943	0.211701260425158	0.263714209258764
Cep19	0.0240134597736311	343	0.0215871710526316	0.0642241379310345	0.0541167617733743	0.0655606101150656
Gm15729	0	0	6.8530701754386e-05	0	6.27077193202483e-05	0
Nrros	0.129932701131845	1545	0.116502192982456	0.501508620689655	0.460023828933342	0.511238961734011
Bex6	0.00160599571734475	33	0.00239857456140351	0.000718390804597701	0.000689784912522732	0.000802782981000803
Fbxo45	0.0225604160293668	245	0.0194627192982456	0.0918103448275862	0.0876026838903869	0.0891089108910891
Gm25848	7.64759865402264e-05	2	6.8530701754386e-05	0.00021551724137931	0.00075249263184298	0.000334492908750335
Wdr53	0.0448149281125726	718	0.0424205043859649	0.0539511494252874	0.0483476515959115	0.0527160824190527
Mir1946a	0	0	0	0	0	0
Smco1	0	0	6.8530701754386e-05	0.00028735632183908	0.000250830877280993	0.000334492908750335
Rnf168	0.0594218415417559	737	0.0492735745614035	0.155028735632184	0.142032984260362	0.145437516724645
Gm8387	7.64759865402264e-05	2	0	7.18390804597701e-05	0	0
Ubxn7	0.0431324564086877	528	0.0391995614035088	0.115086206896552	0.117388850567505	0.0935242172865935
Tm4sf19	7.64759865402264e-05	0	6.8530701754386e-05	0	0	0
Gm20056	0.000229427959620679	0	0.00034265350877193	7.18390804597701e-05	0	0
Dynlt2b	0.200825940654634	3578	0.202987938596491	0.14985632183908	0.136138458644259	0.148514851485149
Pcyt1a	0.0477974915876415	577	0.0497532894736842	0.183189655172414	0.168119395497586	0.19955846936045
2210020O09Rik	0	0	0	0.00014367816091954	6.27077193202483e-05	0
Slc51a	0.000152951973080453	2	0	0.00028735632183908	0.000627077193202483	0.000334492908750335
Zdhhc19	0.000535331905781585	5	0.000205592105263158	0.00122126436781609	0.00119144666708472	0.00133797163500134
Gm34680	0.00130009177118385	68	0.00287828947368421	0.00165229885057471	0.00206935473756819	0.00194005887075194
Gm5405	0	0	0	0	0.000125415438640497	0
Lrch3	0.08106454573264	896	0.0870339912280702	0.271120689655172	0.270771932024832	0.261038265988761
1700007L15Rik	0.0210308962985623	428	0.0187088815789474	0.0186063218390805	0.0144227754436571	0.0189322986352689
Zfp148	0.111196084429489	1454	0.108552631578947	0.514367816091954	0.493572458769675	0.492373561680492
Slc12a8	0.000382379932701132	12	0.00068530701754386	0.00272988505747126	0.00263372421145043	0.00501739363125502
Heg1	0.0562098501070664	652	0.0615405701754386	0.114439655172414	0.122907129867687	0.18999197217019
Gm15657	0	0	0.000137061403508772	0	0.000125415438640497	0
Muc13	0	1	6.8530701754386e-05	0.00021551724137931	0.00037624631592149	0.000535188654000535
Gm34967	0	0	0	0.00021551724137931	0.000438954035241738	0.000133797163500134
Itgb5	0.612649128173753	7831	0.603481359649123	3.98153735632184	3.11130620179344	3.8486085094996
Umps	0.033114102171918	461	0.0274122807017544	0.0956896551724138	0.0791998495014736	0.101485148514851
Gm15829	0.000305903946160905	10	0.000137061403508772	0.00222701149425287	0.00112873894776447	0.00113727588975114
Kalrn	0.0095594983175283	116	0.00973135964912281	0.0828304597701149	0.0925565937166865	0.0695076264383195
Gm49594	0.000229427959620679	6	6.8530701754386e-05	0.00165229885057471	0.00206935473756819	0.00147176879850147
Ropn1	7.64759865402264e-05	4	6.8530701754386e-05	0	6.27077193202483e-05	0
Ccdc14	0.00542979504435607	79	0.00500274122807018	0.0225574712643678	0.0248322568508183	0.0184640085630185
Mylk	0.0152951973080453	146	0.0133634868421053	0.0262212643678161	0.0360569386091428	0.0614128980465614
1700119H24Rik	0	1	0	7.18390804597701e-05	0	0
E130310I04Rik	0.000382379932701132	1	0.000137061403508772	0.000646551724137931	0.000125415438640497	0.000267594327000268
Gm21691	0.000458855919241358	2	6.8530701754386e-05	0.00107758620689655	0.00163040070232646	0.00107037730800107
Hacd2	0.157846436219027	2144	0.13671875	0.311566091954023	0.336364206433812	0.248929622691999
Adcy5	0.0173600489446314	224	0.0132949561403509	0.0533045977011494	0.0655922744089797	0.112724110248863
U4.8	0	0	0	0.00021551724137931	0	0
Gm49702	7.64759865402264e-05	0	0	0.00014367816091954	0.000250830877280993	0.000133797163500134
Sec22a	0.0457326399510554	698	0.0418037280701754	0.127586206896552	0.12372233021885	0.132392293283382
Gm49706	0.000994187825022943	18	0.00123355263157895	0.0109913793103448	0.0129177901799712	0.0159218624565159
Gm25079	0	0	0	0	0	0
Gm23518	0	0	0	0	0	0
Pdia5	0.00994187825022943	117	0.00863486842105263	0.0332614942528736	0.0284065968520725	0.0377976986887878
ENSMUSG00002076524	0	0	0	0	0	0
1600019K03Rik	0	0	0	0	0	0
Sema5b	0.0043591312327929	39	0.00424890350877193	0.0248563218390805	0.0300997052737192	0.0201364731067701
Gm5963	0.000305903946160905	4	0.000548245614035088	0.00100574712643678	0.000564369473882235	0.000535188654000535
Slc49a4	0.0378556133374121	404	0.0311814692982456	0.275431034482759	0.281745782905876	0.336968156275087
Gm25967	0	0	0	0	0	6.68985817500669e-05
Hspbap1	0.00925359437136739	142	0.00849780701754386	0.0551724137931034	0.0516084530005644	0.0528498795825528
Gm26838	0	0	0	7.18390804597701e-05	0	0.000133797163500134
Gm49728	0.000994187825022943	15	0.00397478070175439	0.00387931034482759	0.00257101649213018	0.00307733476050308
Parp14	0.223692260630162	2594	0.444969846491228	0.324568965517241	0.239355364645388	0.26023548300776
Gm49730	0.00160599571734475	15	0.00226151315789474	0.00373563218390805	0.00313538596601242	0.00260904468825261
Gm41467	0	0	0	7.18390804597701e-05	0	0
Gm10237	7.64759865402264e-05	0	0	0	0	0
Dtx3l	0.0478739675741817	488	0.0771655701754386	0.186206896551724	0.12365962249953	0.174070109713674
Parp9	0.0606454573263995	720	0.105331688596491	0.17801724137931	0.12127672916536	0.168183034519668
Gm15564	0.00313551544814928	38	0.00287828947368421	0.00308908045977011	0.00257101649213018	0.00200695745250201
Kpna1	0.0780055062710309	932	0.0640762061403509	0.241235632183908	0.217344955163981	0.245517795022746
Wdr5b	0.00619455490975834	90	0.00534539473684211	0.0305316091954023	0.0316046905374052	0.0294353759700294
Fam162a	0.182701131844601	3179	0.17297149122807	0.234770114942529	0.222675111306202	0.253344929087503
Ccdc58	0.0570510859590089	890	0.047765899122807	0.0929597701149425	0.0920549319621245	0.08997859245384
Csta1	0	0	0	0	6.27077193202483e-05	0
Gm10092	0	0	0	0	0	0
Gm23080	0	0	0	0	0	0
Stfa2l1	0.0014530437442643	15	0.0122669956140351	0.00208333333333333	0.00137956982504546	0.00086968156275087
U6.138	0	0	0	0	0	0
Cstdc4	0.00198837565004589	16	0.0114446271929825	0.00014367816091954	0.000313538596601242	0.000802782981000803
Gm25024	0	0	0	0	0	0
Gm6815	0	0	0	0	0	6.68985817500669e-05
Gm10913	7.64759865402264e-05	5	0.000137061403508772	0.00021551724137931	0.000438954035241738	0.000267594327000268
Csta3	0	1	0.00068530701754386	7.18390804597701e-05	0	0
U6.139	0	0	0	0	0	0
Csta2	0.000458855919241358	9	0.00137061403508772	0.00028735632183908	0.000689784912522732	0.000401391490500401
Gm10813	0	0	0	0	0	0
Gm24569	0	0	0	0	0	0
Stfa1	0	0	0.00356359649122807	0.000574712643678161	0.00037624631592149	0
U6.140	0	0	0	0	0	0
Cstdc3	0	0	0	0	0	0
U6.141	0	0	0	0	0	0
Gm49647	0	0	0	0	0	0
Gm24437	0	0	0	0	0	0
Cstdc6	0	0	0	0	0	0
U6.142	0	0	0	0	0	0
Cstdc5	0	0	0.000479714912280702	0	0	0
Gm15845	0	0	0	0	0.000125415438640497	0
Gm24218	0	0	0	0	0	0
Gm7260	0	0	0	0	0	0
U6.143	0	0	0	0	0	0
Stfa2	0	0	0.00034265350877193	0	0	0
Gm22263	0	0	0	0	0	0
Gm49652	0	0	0	0	0	0
Gm25903	0	0	0	0	0	0
Stfa3	0	1	0.000137061403508772	7.18390804597701e-05	0.000501661754561987	0
Gm49653	0	1	0	0.00014367816091954	6.27077193202483e-05	0
Casr	0	1	0.000137061403508772	7.18390804597701e-05	0.000188123157960745	0.00107037730800107
7SK.287	0	0	0	0	0	0
Gm49662	0.000535331905781585	9	0.000890899122807017	0.00222701149425287	0.00119144666708472	0.00214075461600214
Gm49664	7.64759865402264e-05	0	0	7.18390804597701e-05	0.000250830877280993	0
Gm49663	0	0	0	0	0	0
Cd86	0.449755276843071	7187	0.446271929824561	1.13347701149425	0.941180159277607	1.24732405673
Ildr1	0.00848883450596513	146	0.0092516447368421	0.0438936781609195	0.0348654919420581	0.0545223441263045
Gm8538	0	0	0	7.18390804597701e-05	0	0
Slc15a2	0.0325787702661364	615	0.0415981359649123	0.20610632183908	0.211387721828557	0.102087235750602
Gm8425	0	2	6.8530701754386e-05	0.00014367816091954	0.000250830877280993	0.000133797163500134
ENSMUSG00002075144	0	0	0	0	0	0
Eaf2	0.0108595900887121	340	0.00445449561403509	0.0156609195402299	0.0127296670220104	0.0178619213272679
Iqcb1	0.0303609666564699	416	0.0265899122807018	0.0737787356321839	0.0748103091490562	0.0763981803585764
2600002D14Rik	0.000688283878862037	6	0.000411184210526316	0.00186781609195402	0.00269643193077068	0.00267594327000268
Gm49599	0.169623738146222	2269	0.15063048245614	0.338793103448276	0.317802721515018	0.368142895370618
Golgb1	0.297032731722239	3863	0.280633223684211	0.544468390804598	0.510503542986142	0.486553385068237
4930565N06Rik	7.64759865402264e-05	0	0	0.000574712643678161	0.00100332350912397	0.000535188654000535
Gm49600	7.64759865402264e-05	1	6.8530701754386e-05	0.00107758620689655	0.00137956982504546	0.00086968156275087
Hcls1	0.145457326399511	2092	0.141310307017544	0.43132183908046	0.343073932401079	0.486820979395237
Fbxo40	0.000152951973080453	3	0.000205592105263158	0.00244252873563218	0.00188123157960745	0.00147176879850147
Gm49605	0	0	0	0	0	0
Polq	0.0014530437442643	15	0.00102796052631579	0.00948275862068966	0.010346773687841	0.00608777093925609
Stxbp5l	0.00535331905781585	43	0.00431743421052632	0.0168103448275862	0.0205681319370415	0.0162563553652663
Gm15665	7.64759865402264e-05	0	0	0.000359195402298851	0.00037624631592149	0.000133797163500134
Gm49567	0	0	0	0	0	0
Gtf2e1	0.0101713062098501	158	0.0113760964912281	0.0710488505747126	0.066909136514705	0.0763981803585764
Ranbp1	0.605689813398593	9740	0.5234375	0.655531609195402	0.632971718818587	0.641824993310142
Gm25777	0.000152951973080453	3	0.000137061403508772	0.000933908045977011	0.000815200351163228	0.00113727588975114
Gm49776	0	0	0	0	0	0
Trmt2a	0.0425206485163659	540	0.0346765350877193	0.189152298850575	0.18423527936289	0.215078940326465
Dgcr8	0.0170541449984705	202	0.0172697368421053	0.103807471264368	0.093685332664451	0.106703237891357
Mir1306	0	0	0	0	0	0
Mir3618	0	0	0	0	0	0
Tango2	0.0442795962067911	579	0.0375548245614035	0.212787356321839	0.182604878660563	0.239095531174739
Mir185	0	0	0	0	0	0
U1.28	0	0	0	0	0	0
ENSMUSG00002075123	0	0	0	0	0	0
Comt	0.48309880697461	6477	0.355126096491228	0.967241379310345	0.882611149432495	0.943537597002943
Gm15764	0.000917711838482716	25	0.00034265350877193	0.00416666666666667	0.00470307894901862	0.00247524752475248
Txnrd2	0.0610278372591006	1071	0.0557839912280702	0.124568965517241	0.104972722142096	0.128043885469628
Gm49588	0.000535331905781585	8	0.000753837719298246	0.00416666666666667	0.00438954035241738	0.00287663901525288
Arvcf	0.0212603242581829	303	0.0230263157894737	0.134626436781609	0.130682887063398	0.11004816697886
Tfrc	0.135668400122362	1425	0.133497807017544	0.192887931034483	0.2576660186869	0.201164035322451
Tnk2	0.0240899357601713	273	0.0193941885964912	0.119827586206897	0.111933278986643	0.138346267059138
Tnk2os	0.000152951973080453	2	6.8530701754386e-05	0	0	0
Gm9556	0	0	0	0	0	0
Muc4	0	2	0.000205592105263158	7.18390804597701e-05	6.27077193202483e-05	0.000401391490500401
Muc20	0	0	6.8530701754386e-05	0.00021551724137931	0.00037624631592149	0.000334492908750335
Smbd1	0	0	0	0	0	6.68985817500669e-05
Gm26769	0	0	0	0	0	0
Rubcn	0.0336494340776996	391	0.0293311403508772	0.125933908045977	0.122468175832445	0.144434037998394
Fyttd1	0.124044050168247	1477	0.112458881578947	0.272772988505747	0.278296858343262	0.244514316296495
Grin2a	0.00168247170388498	18	0.00137061403508772	0.00222701149425287	0.000877908070483477	0.0014048702167514
Gm7572	0	0	0	0	6.27077193202483e-05	0
Gm3890	0	0	0	0	0	0
Gm6611	0.000229427959620679	7	0.000137061403508772	0.00237068965517241	0.00257101649213018	0.00173936312550174
Gm17106	0	0	6.8530701754386e-05	0.00014367816091954	0.000313538596601242	0
n-R5s33	0	0	0	0.00014367816091954	0.000313538596601242	0
Iqcg	0.0327317222392169	726	0.0483826754385965	0.0461206896551724	0.0252085031667398	0.0301043617875301
Rpl35a	6.76430100948302	108230	6.68160635964912	7.95510057471264	5.32037373800715	7.78418517527428
Lmln	0.0135362496176201	178	0.0114446271929825	0.069683908045977	0.0640245814259735	0.0646909285523147
ENSMUSG00002076382	0	0	0	0	0	0
Mir1947	0	0	0	0	0	0
Gm23916	0	0	0	0	0	0
Osbpl11	0.102554297950444	1213	0.0941611842105263	0.409051724137931	0.358061077318618	0.371956114530372
Snx4	0.0547568063628021	704	0.0531112938596491	0.224568965517241	0.20204427164984	0.224511640353225
ENSMUSG00002076352	0	0	0	0	0	0
Gm41541	0	5	0.000137061403508772	0.000502873563218391	0.000564369473882235	0.000535188654000535
BC051226	0.0628632609360661	942	0.0709978070175439	0.0461206896551724	0.047469743525428	0.0513781107840514
ENSMUSG00002076084	0	0	0	0	0	0
Gm28528	7.64759865402264e-05	0	0.000205592105263158	0.000646551724137931	0.000438954035241738	0.000267594327000268
Zfp983	0.0148363413888039	239	0.0122669956140351	0.0443247126436782	0.0421395873832069	0.0462269199892962
Gm10509	0.00183542367696543	20	0.00123355263157895	0.000933908045977011	0.00257101649213018	0.000735884399250736
Six2	0.000152951973080453	4	0.000274122807017544	0.00172413793103448	0.00213206245688844	0.0103692801712604
Gm10226	7.64759865402264e-05	2	6.8530701754386e-05	0.000359195402298851	0.000627077193202483	0.000735884399250736
CJ186046Rik	0	0	6.8530701754386e-05	0	0.00037624631592149	0.000468290072250468
Gm29418	7.64759865402264e-05	0	0	0	0	6.68985817500669e-05
Gm30117	0	0	0	0	0	6.68985817500669e-05
Zfp760	0.011471397981034	151	0.0102110745614035	0.0625	0.0800150498526369	0.0657613058603158
Zfp229	0.00711226674824105	67	0.00671600877192982	0.0282327586206897	0.0327334294851696	0.0248862724110249
Gm18270	0	0	0	7.18390804597701e-05	0	0
4930515G13Rik	0	0	0	0	0	0
Gm9818	0	0	0	0	0	0
Zfp820	0.00588865096359743	91	0.00548245614035088	0.00833333333333333	0.00815200351163228	0.0090982071180091
Srbd1	0.0378556133374121	483	0.0319353070175439	0.0932471264367816	0.0865366526619427	0.095999464811346
Zfp995	0.00917711838482716	135	0.00671600877192982	0.0210488505747126	0.0207562550950022	0.0224779234680225
Gm6540	0	0	0	0.000359195402298851	6.27077193202483e-05	0.000267594327000268
Zfp942	0.0225604160293668	312	0.0193941885964912	0.10639367816092	0.102777951965887	0.106703237891357
Zfp943	0.0252370755582747	315	0.0224095394736842	0.078448275862069	0.0783219414309902	0.0793417179555793
Gm7805	7.64759865402264e-05	0	0	0.000718390804597701	0.00100332350912397	0.000401391490500401
Gm7809	0.000458855919241358	9	0.000137061403508772	7.18390804597701e-05	6.27077193202483e-05	0.000133797163500134
Gm49950	0	0	0	0	0	0
Gm9772	0	0	0	0	6.27077193202483e-05	0
Gm7052	0	0	0	0	6.27077193202483e-05	0
Gm7818	0.0026001835423677	40	0.00233004385964912	0.00136494252873563	0.00263372421145043	0.0012041744715012
Zfp947	0.000917711838482716	9	0.000616776315789474	0.00150862068965517	0.00156769298300621	0.00247524752475248
Gm9514	0	0	6.8530701754386e-05	0	6.27077193202483e-05	0
Zfp994	0.0383144692566534	519	0.0344709429824561	0.0828304597701149	0.0805167116071989	0.0765319775220765
Prkce	0.0170541449984705	186	0.0167214912280702	0.107902298850575	0.108108108108108	0.0998126839710998
Gm7072	0.0378556133374121	553	0.0313870614035088	0.133548850574713	0.135197842854455	0.126036928017126
Gm49951	0	0	0	7.18390804597701e-05	0.000188123157960745	0
ENSMUSG00000117546	0.000994187825022943	4	0.000822368421052632	0.00639367816091954	0.0057064024581426	0.00521808937650522
2010106C02Rik	0.000229427959620679	0	0	0	0	0
Zfp944	0.0383144692566534	543	0.0328947368421053	0.0597701149425287	0.0612027340565624	0.0601418249933101
Gm10309	7.64759865402264e-05	0	0	0.00021551724137931	6.27077193202483e-05	0
Gm18832	0	0	0	0	0	0
U6.144	0	0	0	0	0	0
Zfp758	0.0242428877332518	284	0.0180235745614035	0.0608477011494253	0.0574402708973475	0.0531174739095531
Epas1	0.223998164576323	2478	0.242872807017544	0.298204022988506	0.415062394180724	0.415841584158416
Gm50008	0.00810645457326399	91	0.00884046052631579	0.0151580459770115	0.0140465291277356	0.0286325929890286
Gm29168	0	0	0	0	6.27077193202483e-05	0
Zfp946	0.0143774854695626	127	0.010827850877193	0.0599137931034483	0.0590706715996739	0.0497056462402997
Gm49955	0	0	0	0	0	0
Tmem247	0	0	0	0	0	0
Gm49956	0	0	0	0	0	0
Gm50011	7.64759865402264e-05	0	6.8530701754386e-05	0.00021551724137931	0.000125415438640497	0.000267594327000268
Gm19012	0	0	0	0	0	0
Atp6v1e2	0.000152951973080453	4	6.8530701754386e-05	0.000359195402298851	0.000188123157960745	0.000200695745250201
Rhoq	0.107831141021719	1322	0.0913514254385965	0.331609195402299	0.315984197654731	0.310677013647311
Vmn2r111	0	0	0	0	0	0
Gm50012	0.0126950137656776	185	0.0124040570175439	0.119109195402299	0.119583620743714	0.101083757024351
Pigf	0.0903181401040073	1445	0.0878563596491228	0.0760057471264368	0.0818962814322443	0.088038533583088
Cript	0.31760477210156	4736	0.284196820175439	0.401724137931035	0.368282435567818	0.444407278565694
Vmn2r112	0	0	0	7.18390804597701e-05	0	0.000133797163500134
Gm24648	0	0	0	0	0	0
Gm9805	0.000305903946160905	0	0.000205592105263158	0.000431034482758621	0.000438954035241738	0.000133797163500134
Gm5499	0	1	0	7.18390804597701e-05	0	0
