GeneSym	17-002	17-006	17-019	17-023	17-026	17-027	17-030	17-034	17-040	17-041	17-042	17-043	17-045	17-047	17-054	17-055	17-057	17-058	17-060	17-061
ULK3	25.10669113	32.89964245	30.06472797	30.69645182	24.7610399	35.26096371	22.16175149	27.6651914	31.55944654	36.25228433	27.47409397	31.77895985	31.34144952	35.26096371	28.8400148	24.93326655	31.34144952	24.5900029	26.53822547	27.85761803
ULK4	23.42537114	21.11212657	20.67764529	26.90868529	21.40684088	24.93326655	22.16175149	20.82146969	26.35491255	24.42014734	20.67764529	23.75237713	21.55573723	20.2521055	20.39297004	22.627417	22.47111801	20.39297004	21.11212657	22.78480313
UMOD	29.04061297	21.40684088	22.78480313	25.10669113	25.63423608	24.42014734	24.08394796	24.5900029	25.45716748	23.42537114	23.58830748	21.55573723	27.09585	26.90868529	25.99207668	32	20.82146969	20.67764529	23.58830748	26.53822547
UMODL1	22.47111801	21.40684088	22.78480313	23.42537114	23.10286713	26.90868529	24.08394796	35.50622311	23.10286713	23.10286713	22.00866909	23.91758798	23.10286713	20.96629446	20.82146969	22.47111801	19.69831061	21.70566924	21.55573723	22.00866909
UMPS	26.17286587	40.50421101	27.28431654	26.17286587	28.4429658	26.72281342	31.55944654	26.17286587	32.67238802	26.35491255	21.11212657	23.75237713	21.11212657	22.16175149	22.00866909	27.85761803	29.65081798	39.39662123	29.44600482	24.08394796
UNC119	122.7858073	90.50966799	109.8963759	101.8286699	80.44885597	99.04415959	113.7718632	78.79324245	124.4998333	74.02804377	131.5985698	94.35322991	88.03467636	68.5935016	72.00374302	107.6347412	77.17170097	46.52712055	83.86517785	93.70148454
UNC119B	31.34144952	35.75318842	23.26356028	23.58830748	20.39297004	28.24649588	24.7610399	24.42014734	28.24649588	31.34144952	22.78480313	36.25228433	30.2738447	31.77895985	27.28431654	22.94328397	22.31589866	22.47111801	26.72281342	28.64080227
UNC13A	20.96629446	26.90868529	22.16175149	19.42711815	28.05138308	20.53481436	21.11212657	22.94328397	26.90868529	21.70566924	21.70566924	20.96629446	21.70566924	23.10286713	26.53822547	23.42537114	22.47111801	22.78480313	24.25146506	19.69831061
UNC13B	25.28132198	23.10286713	24.42014734	20.53481436	25.8125363	23.10286713	24.08394796	22.31589866	23.26356028	20.39297004	23.58830748	22.16175149	23.26356028	20.2521055	23.10286713	21.55573723	24.42014734	25.63423608	29.65081798	24.7610399
UNC13C	21.40684088	27.85761803	20.2521055	21.70566924	23.75237713	24.5900029	22.47111801	22.627417	23.10286713	25.8125363	21.11212657	21.85664411	25.63423608	26.53822547	24.7610399	22.627417	22.16175149	20.53481436	32.2225776	23.75237713
UNC13D	56.88593159	44.32350298	59.71411146	45.56960626	38.05462768	36.50443891	50.91433496	32.2225776	45.56960626	46.52712055	46.52712055	37.01402188	46.52712055	44.63179732	42.81368175	45.88656794	43.11147446	30.2738447	22.78480313	32.44670335
UNC45A	118.6032719	82.71058116	123.6398501	115.3600592	99.7330662	96.33579183	101.8286699	165.4211623	108.3834	78.24897777	134.3637355	134.3637355	121.9376637	125.3657981	110.6607656	106.1529019	44.63179732	93.05424111	100.4267645	108.3834
UNC45B	23.26356028	21.25897303	19.8353232	22.47111801	46.85074227	24.7610399	22.94328397	22.47111801	22.78480313	22.16175149	23.58830748	27.47409397	22.627417	25.63423608	24.25146506	27.85761803	21.85664411	23.10286713	22.627417	26.72281342
UNC50	120.2589119	72.00374302	184.822937	89.88447205	109.1372661	126.2377862	162.016844	95.67035191	103.2501452	112.9859835	89.26359465	112.2055323	119.4282229	162.016844	130.6895521	99.7330662	111.4304721	112.2055323	88.03467636	116.9704256
UNC5A	19.15965927	20.2521055	20.67764529	19.02731384	19.69831061	18.76535919	19.56224444	20.11221399	19.29292524	19.69831061	20.11221399	20.11221399	20.11221399	19.29292524	22.00866909	19.42711815	19.56224444	19.02731384	20.39297004	20.11221399
UNC5B	22.31589866	37.27147477	20.11221399	20.53481436	20.82146969	22.16175149	26.72281342	21.70566924	25.10669113	29.04061297	21.25897303	22.94328397	23.91758798	29.44600482	24.7610399	23.26356028	20.2521055	32.44670335	25.8125363	30.48441594
UNC5C	25.8125363	29.85705573	22.627417	20.39297004	24.5900029	21.11212657	35.75318842	24.42014734	21.85664411	29.85705573	23.10286713	29.44600482	23.58830748	25.28132198	31.77895985	28.8400148	25.8125363	22.00866909	25.99207668	26.17286587
UNC5CL	23.26356028	26.17286587	23.10286713	36.25228433	24.93326655	24.7610399	21.85664411	23.58830748	35.01739844	21.40684088	22.47111801	22.47111801	27.6651914	19.69831061	27.47409397	34.05984584	22.00866909	22.78480313	29.44600482	20.2521055
UNC5D	19.97328878	19.56224444	21.25897303	20.2521055	19.69831061	21.25897303	21.55573723	19.97328878	19.56224444	19.8353232	20.67764529	20.53481436	21.40684088	19.97328878	20.11221399	19.97328878	20.11221399	18.63573738	20.39297004	20.39297004
UNC84A	34.53530357	47.83517596	53.81737058	28.8400148	59.30163596	40.50421101	41.35529058	56.49299176	39.94657756	53.81737058	23.91758798	51.62507259	49.52207979	33.59093388	50.91433496	42.22425314	44.32350298	38.58585049	33.8245773	39.12448889
UNC84B	1618.004607	1045.516417	2797.650446	1097.496026	1176.267116	1341.842846	1734.1344	1978.237602	1360.574274	1795.288517	962.0712952	1991.997332	2033.853431	1509.651679	1710.260059	1618.004607	1991.997332	1152.059888	1074.909884	1991.997332
UNC93A	20.11221399	20.2521055	20.39297004	21.11212657	20.39297004	20.96629446	19.69831061	19.69831061	19.69831061	19.97328878	20.11221399	19.69831061	20.39297004	19.56224444	19.69831061	20.53481436	21.11212657	19.42711815	18.76535919	20.2521055
UNC93B1	100.4267645	78.24897777	128.8903104	150.1228735	198.0883192	130.6895521	128.8903104	135.2983092	210.8393004	121.0953788	164.2785149	116.1624519	139.1020624	99.7330662	79.3412928	120.2589119	65.34477605	70.03479688	86.82267696	103.2501452
UNCX	21.70566924	22.47111801	22.16175149	24.25146506	21.70566924	21.40684088	22.47111801	22.16175149	20.11221399	21.70566924	21.40684088	22.78480313	21.40684088	24.7610399	21.70566924	25.28132198	21.40684088	22.94328397	20.82146969	21.25897303
UNG	26.35491255	40.50421101	42.81368175	53.44562684	55.3303828	43.41133848	64.89340671	29.24260641	24.5900029	24.5900029	31.55944654	36.75834736	45.56960626	28.24649588	52.70982511	34.2967508	47.17661495	44.32350298	58.08122594	29.85705573
UNG2	25.28132198	30.48441594	24.25146506	21.40684088	30.48441594	24.7610399	23.75237713	29.85705573	22.31589866	25.10669113	25.10669113	23.42537114	27.85761803	23.91758798	20.82146969	21.55573723	23.75237713	28.24649588	22.16175149	23.10286713
UNK	24.08394796	20.67764529	21.40684088	22.47111801	27.6651914	19.15965927	24.42014734	27.85761803	25.28132198	22.78480313	20.53481436	22.16175149	23.10286713	20.82146969	23.42537114	20.53481436	23.26356028	20.11221399	31.77895985	21.70566924
UNKL	23.26356028	45.88656794	32	29.44600482	24.25146506	28.24649588	26.90868529	20.96629446	24.25146506	22.627417	30.69645182	22.31589866	22.94328397	21.40684088	21.70566924	25.99207668	22.94328397	29.85705573	22.78480313	28.05138308
UNQ1940	24.42014734	24.5900029	21.40684088	24.25146506	26.72281342	20.2521055	29.85705573	24.7610399	20.11221399	23.10286713	19.97328878	23.10286713	21.11212657	22.16175149	26.90868529	21.40684088	24.93326655	23.58830748	25.99207668	21.70566924
UNQ5830	23.75237713	19.97328878	21.85664411	23.75237713	22.78480313	24.08394796	20.96629446	19.97328878	28.8400148	25.10669113	21.55573723	24.42014734	20.96629446	22.47111801	21.25897303	22.94328397	21.55573723	25.45716748	21.85664411	33.12847756
UNQ6975	29.04061297	44.94223602	20.96629446	35.01739844	23.10286713	21.11212657	23.26356028	21.40684088	26.72281342	24.08394796	21.70566924	27.6651914	29.44600482	24.5900029	23.10286713	22.16175149	20.67764529	24.93326655	25.99207668	27.6651914
UNQ9370	19.56224444	20.82146969	21.55573723	24.7610399	22.31589866	22.627417	25.99207668	20.96629446	23.26356028	23.10286713	29.24260641	20.2521055	21.11212657	24.25146506	22.31589866	21.40684088	23.75237713	35.75318842	23.58830748	20.96629446
UNQ9433	28.05138308	34.7755156	22.00866909	25.45716748	31.55944654	29.24260641	27.09585	25.99207668	25.28132198	20.96629446	22.00866909	25.28132198	23.75237713	24.42014734	24.42014734	25.45716748	33.35890435	23.26356028	23.10286713	27.47409397
UNQ9438	20.11221399	20.11221399	20.39297004	20.11221399	20.2521055	19.42711815	18.89588258	20.82146969	18.89588258	20.11221399	22.31589866	19.15965927	20.39297004	20.11221399	19.8353232	19.8353232	20.11221399	21.11212657	20.82146969	19.56224444
UOX	23.10286713	24.42014734	22.627417	24.42014734	21.70566924	20.11221399	19.56224444	23.42537114	20.96629446	20.96629446	19.42711815	22.94328397	19.56224444	20.82146969	20.39297004	19.97328878	29.65081798	22.627417	26.72281342	22.47111801
UPB1	20.39297004	26.72281342	20.2521055	20.67764529	20.96629446	23.10286713	19.02731384	22.00866909	24.5900029	19.56224444	19.97328878	20.2521055	19.69831061	19.42711815	21.55573723	21.85664411	20.53481436	19.42711815	20.53481436	22.31589866
UPF1	56.10276616	67.6491546	46.85074227	58.48521281	28.24649588	22.94328397	48.84029469	38.31931855	73.00887782	47.83517596	64.89340671	39.94657756	40.78594007	32.44670335	61.81992505	58.48521281	63.11889309	65.34477605	50.91433496	63.11889309
UPF2	110.6607656	76.10925536	238.8564458	123.6398501	132.5139103	118.6032719	130.6895521	235.5680386	159.7863103	170.0717842	106.8912537	259.5736268	224.4110647	229.1264182	133.4356174	145.0091373	190.019017	203.6573398	126.2377862	136.2393834
UPF3A	57.68002961	29.24260641	64.4451552	43.11147446	24.42014734	72.00374302	60.54768939	50.91433496	43.41133848	79.89315513	40.50421101	74.54294953	64	58.08122594	47.17661495	46.52712055	64.89340671	42.51794605	62.24991663	61.81992505
UPF3B	45.56960626	29.44600482	62.24991663	41.93258892	22.16175149	35.50622311	58.48521281	49.52207979	36.25228433	43.41133848	27.09585	44.94223602	58.08122594	50.56264396	51.62507259	33.35890435	41.35529058	39.39662123	34.7755156	47.50475426
UPK1A	21.40684088	19.97328878	19.29292524	20.11221399	19.69831061	19.56224444	19.69831061	20.67764529	20.82146969	21.40684088	18.63573738	20.96629446	19.69831061	18.89588258	22.47111801	19.8353232	20.67764529	21.55573723	19.97328878	20.53481436
UPK1B	22.00866909	23.75237713	22.627417	22.627417	22.31589866	24.42014734	22.16175149	22.31589866	21.85664411	20.82146969	22.627417	23.75237713	22.16175149	29.44600482	25.28132198	23.26356028	21.85664411	23.26356028	24.25146506	23.26356028
UPK2	19.69831061	19.8353232	20.11221399	20.53481436	19.97328878	20.39297004	18.89588258	19.56224444	19.56224444	19.56224444	20.67764529	20.2521055	19.97328878	19.15965927	20.53481436	19.8353232	19.02731384	19.56224444	18.63573738	20.82146969
UPK3A	20.82146969	20.96629446	22.16175149	22.94328397	22.47111801	25.63423608	23.10286713	20.2521055	22.16175149	20.53481436	22.94328397	20.11221399	19.15965927	20.11221399	20.39297004	21.55573723	21.70566924	21.40684088	20.53481436	20.11221399
UPK3B	23.58830748	25.10669113	22.47111801	24.7610399	34.7755156	21.55573723	34.53530357	32.44670335	27.47409397	31.34144952	21.70566924	26.17286587	22.94328397	22.31589866	28.05138308	22.16175149	23.75237713	25.10669113	30.2738447	21.85664411
UPLP	184.822937	245.5716145	91.77313587	129.7868134	280.1391875	179.7689441	205.0738887	136.2393834	200.8535291	162.016844	117.7840193	129.7868134	122.7858073	127.1158394	165.4211623	134.3637355	119.4282229	122.7858073	116.1624519	179.7689441
UPP1	749.6118763	744.4339289	401.7070581	666.28703	639.145241	508.4633577	347.2907078	652.5750412	1136.199139	390.7223575	776.0468821	560.278375	286.0255073	407.3146797	522.7582084	675.5880503	600.491494	407.3146797	461.4402369	724.0773439
UPP2	22.16175149	21.70566924	22.00866909	42.22425314	22.31589866	23.10286713	23.42537114	19.69831061	21.85664411	23.42537114	19.97328878	20.39297004	23.75237713	25.63423608	22.31589866	29.24260641	22.627417	26.53822547	20.67764529	21.70566924
UPRT	60.12945595	44.01733818	46.52712055	33.59093388	57.28160454	60.54768939	54.19169999	41.06962872	48.16789592	54.19169999	42.22425314	54.19169999	51.26847217	57.28160454	49.52207979	48.50293013	51.98415337	40.22442798	67.18186775	54.56863307
UQCC	30.90996253	32.2225776	55.71523605	23.26356028	30.69645182	27.47409397	45.88656794	31.77895985	31.77895985	37.79176517	31.55944654	44.01733818	36.25228433	46.52712055	32.2225776	29.44600482	28.64080227	26.17286587	24.7610399	39.94657756
UQCR	25.63423608	38.58585049	42.22425314	22.78480313	28.64080227	27.47409397	29.44600482	21.40684088	30.90996253	26.35491255	24.42014734	27.09585	24.7610399	29.24260641	23.75237713	23.91758798	28.4429658	24.25146506	37.01402188	28.64080227
UQCRB	69.07060714	47.83517596	53.07645093	62.24991663	64.89340671	87.42657643	79.3412928	69.07060714	50.91433496	74.02804377	61.81992505	89.88447205	60.54768939	97.68058937	59.71411146	64.89340671	60.54768939	69.07060714	121.9376637	74.02804377
UQCRC1	135.2983092	70.52192742	144.007486	135.2983092	125.3657981	114.5632091	170.0717842	166.5717575	143.0127537	99.04415959	200.8535291	142.0248924	124.4998333	80.44885597	120.2589119	143.0127537	96.33579183	89.26359465	117.7840193	140.0695938
UQCRC2	95.00950852	99.7330662	46.85074227	43.11147446	41.06962872	67.6491546	110.6607656	80.44885597	61.39290364	71.01244621	86.22294892	81.57188015	95.00950852	98.3600116	93.05424111	85.0358921	76.10925536	87.42657643	103.2501452	59.71411146
UQCRFS1	600.491494	680.2871368	533.7424696	530.055641	372.2169644	680.2871368	625.9918222	572.0510147	666.28703	588.1335578	613.1090968	837.531708	657.1140596	608.8740429	694.5814157	530.055641	689.7835914	630.3459396	709.1760477	680.2871368
UQCRH	661.6846493	617.3736078	1067.484939	776.0468821	765.3628153	910.1749055	948.8261754	1192.687193	630.3459396	1052.788558	1136.199139	903.8878682	1067.484939	1260.691879	1016.926715	699.4126115	897.6442586	797.8645296	1192.687193	922.8804737
UQCRHL	461.4402369	734.185087	592.2243502	709.1760477	537.454942	652.5750412	749.6118763	786.8800928	634.7303424	968.7630302	617.3736078	760.0760682	786.8800928	1226.218194	837.531708	576.0299442	749.6118763	781.444715	1192.687193	657.1140596
UQCRQ	359.5378882	300.245747	467.8817025	337.7940252	369.6458741	413.0005807	515.5612416	592.2243502	344.8917957	487.750655	501.4631924	625.9918222	421.6786008	515.5612416	359.5378882	458.2528363	357.0543786	302.3341213	608.8740429	393.4400464
URB1	20.53481436	21.11212657	28.64080227	22.47111801	22.47111801	20.53481436	21.70566924	23.42537114	26.35491255	22.47111801	24.7610399	22.78480313	26.53822547	27.85761803	26.72281342	23.91758798	21.55573723	20.53481436	21.40684088	29.44600482
URB2	28.8400148	35.75318842	24.7610399	27.28431654	23.10286713	31.77895985	29.04061297	31.12495832	40.50421101	33.59093388	24.25146506	28.4429658	30.90996253	33.8245773	35.26096371	29.65081798	36.00187151	28.4429658	27.47409397	28.05138308
URG4	39.94657756	50.91433496	52.70982511	73.51669472	30.2738447	29.44600482	45.56960626	67.18186775	67.18186775	46.20573426	58.08122594	56.88593159	50.91433496	58.08122594	64.4451552	55.71523605	60.96883187	77.7084726	62.68289905	55.71523605
URM1	238.8564458	187.4029691	215.2694823	306.5545484	290.0182746	242.1907576	276.2824285	242.1907576	198.0883192	195.3611787	266.8712348	136.2393834	184.822937	141.0438548	166.5717575	210.8393004	232.3249038	248.9996665	177.2940119	167.7303557
UROC1	22.78480313	31.34144952	21.85664411	21.25897303	25.63423608	20.39297004	20.96629446	25.63423608	20.11221399	21.55573723	44.94223602	20.82146969	22.00866909	25.10669113	21.85664411	24.25146506	29.65081798	28.8400148	25.8125363	21.70566924
UROD	125.3657981	72.00374302	147.0333894	99.04415959	90.50966799	107.6347412	114.5632091	148.0560875	110.6607656	121.0953788	139.1020624	129.7868134	147.0333894	116.1624519	87.42657643	72.50456866	88.64700596	80.44885597	127.1158394	114.5632091
UROS	157.5864849	126.2377862	151.1670607	113.7718632	128.8903104	195.3611787	132.5139103	172.4458978	153.2772742	157.5864849	200.8535291	134.3637355	156.4979555	125.3657981	143.0127537	107.6347412	135.2983092	134.3637355	130.6895521	186.1084822
USE1	24.5900029	26.17286587	28.64080227	20.67764529	24.42014734	30.06472797	31.77895985	28.64080227	29.85705573	30.69645182	20.96629446	21.25897303	21.85664411	25.99207668	31.12495832	29.24260641	26.17286587	21.85664411	21.25897303	28.8400148
USF1	58.48521281	43.11147446	42.22425314	34.7755156	42.51794605	44.63179732	52.70982511	67.6491546	100.4267645	155.4169452	58.89200964	58.48521281	44.63179732	49.1800058	59.71411146	49.1800058	38.8542363	25.99207668	35.50622311	64.4451552
USF2	58.89200964	97.00586026	95.67035191	71.01244621	112.9859835	142.0248924	99.04415959	132.5139103	174.8531529	95.67035191	138.1412143	57.68002961	84.44850629	142.0248924	81.00842201	111.4304721	86.82267696	121.0953788	138.1412143	129.7868134
USH1C	20.53481436	21.55573723	22.627417	21.70566924	20.2521055	21.70566924	23.26356028	22.16175149	20.96629446	20.67764529	21.40684088	21.11212657	22.16175149	21.85664411	23.75237713	22.627417	29.24260641	25.45716748	23.10286713	25.8125363
USH1G	23.75237713	26.53822547	21.85664411	30.90996253	25.28132198	29.24260641	22.94328397	32	24.5900029	28.8400148	25.63423608	31.34144952	24.25146506	29.65081798	21.85664411	23.91758798	28.4429658	35.50622311	28.8400148	29.24260641
USH2A	22.627417	24.25146506	20.53481436	24.5900029	26.35491255	25.10669113	20.67764529	20.82146969	25.45716748	21.40684088	25.10669113	24.25146506	26.35491255	23.26356028	22.16175149	22.16175149	19.97328878	19.8353232	24.7610399	24.42014734
USH3A	20.53481436	22.78480313	20.2521055	24.7610399	21.25897303	19.8353232	22.16175149	27.09585	22.00866909	20.11221399	20.39297004	25.63423608	20.67764529	22.00866909	20.2521055	23.26356028	20.96629446	22.16175149	23.10286713	23.42537114
USHBP1	20.53481436	19.97328878	21.25897303	19.42711815	21.11212657	21.70566924	25.63423608	19.8353232	21.55573723	20.39297004	22.31589866	21.40684088	20.2521055	19.56224444	21.85664411	20.2521055	21.11212657	20.11221399	20.2521055	19.56224444
USMG5	21.25897303	19.8353232	35.01739844	19.02731384	22.627417	20.53481436	33.59093388	28.8400148	19.42711815	27.47409397	24.08394796	29.04061297	21.40684088	19.8353232	30.69645182	27.47409397	20.11221399	19.42711815	19.29292524	21.70566924
USO1	62.24991663	60.96883187	155.4169452	83.28587875	79.3412928	107.6347412	90.50966799	95.00950852	74.54294953	123.6398501	78.79324245	127.1158394	153.2772742	116.1624519	104.6914635	111.4304721	77.17170097	83.28587875	78.79324245	71.01244621
